Y,X
45.4882806794117,-75.7055398026271
45.4882631014101,-75.7057945109653
45.4882455228415,-75.7060492191384
45.4882279437058,-75.7063039271461
45.544202,-75.41308
45.544023231815,-75.4130498516852
45.5438444636157,-75.4130197035656
45.5436656954022,-75.4129895556409
45.5434869271745,-75.4129594079113
45.577822,-75.422769
45.5776419824566,-75.422769468795
45.5774619649075,-75.4227699375912
45.497135,-75.682618
45.4972555584362,-75.6828080914802
45.482307,-75.629959
45.482315892028,-75.629703406028
45.4823247834845,-75.6294478119695
45.4823336743695,-75.6291922178243
45.482342564683,-75.6289366235926
45.4823514544249,-75.6286810292744
45.4823603435953,-75.6284254348695
45.4823692321942,-75.6281698403782
45.4823781202215,-75.6279142458003
45.4823870076773,-75.6276586511359
45.4823958945617,-75.6274030563849
45.4824047808744,-75.6271474615475
45.4824136666157,-75.6268918666235
45.4824225517854,-75.626636271613
45.392856,-75.849216
45.3930058349184,-75.8490747418053
45.3931226373569,-75.8488824059879
45.3931856212781,-75.848644541021
45.3932028019608,-75.8483903052173
45.393217912264,-75.848135709208
45.3932330220007,-75.8478811130548
45.3932481311707,-75.8476265167577
45.3932632397741,-75.8473719203167
45.511755,-75.644185
45.5119339913376,-75.6442122892976
45.5121129826622,-75.6442395787745
45.5122919739736,-75.6442668684306
45.5124709652721,-75.6442941582659
45.5126499565574,-75.6443214482804
45.5128289478297,-75.6443487384741
45.513007939089,-75.644376028847
45.5131869303351,-75.6444033193992
45.5133659215683,-75.6444306101306
45.5135449127883,-75.6444579010412
45.5137239039953,-75.6444851921311
45.5139028951892,-75.6445124834002
45.5140818863701,-75.6445397748486
45.5142608775379,-75.6445670664761
45.383102,-75.83831
45.3829226739852,-75.8382876412582
45.3827433479594,-75.8382652826659
45.3825640219226,-75.8382429242231
45.3823846958749,-75.8382205659298
45.3822053698161,-75.838198207786
45.3820260437464,-75.8381758497917
45.480828,-75.632617
45.4808357545166,-75.6323613379391
45.4808435084613,-75.6321056758019
45.4808512618341,-75.6318500135884
45.480859014635,-75.6315943512985
45.480866766864,-75.6313386889323
45.429907,-75.703543
45.429992824169,-75.7037677415072
45.4300786478903,-75.703992483692
45.4301644711641,-75.7042172265542
45.4302502939902,-75.7044419700938
45.4303361163688,-75.704666714311
45.4304219382998,-75.7048914592056
45.4305077597831,-75.7051162047778
45.4305935808188,-75.7053409510274
45.4306794014069,-75.7055656979544
45.4307652215474,-75.705790445559
45.4308498970138,-75.7060160613877
45.4309336287871,-75.7062423930448
45.4310173601066,-75.7064687253674
45.4311009875421,-75.7066951343016
45.4311826010266,-75.7069230223533
45.4312642140513,-75.7071509110578
45.4313458266161,-75.7073788004151
45.4314274387212,-75.7076066904253
45.4315090503664,-75.7078345810882
45.4315906615518,-75.7080624724041
45.4316722722774,-75.7082903643727
45.489167,-75.693661
45.4891468491595,-75.6939153271954
45.4891266977537,-75.6941696542027
45.4891065457827,-75.6944239810219
45.4890863932463,-75.6946783076531
45.4890662401447,-75.6949326340962
45.4890460864778,-75.6951869603513
45.4890259322456,-75.6954412864183
45.577207,-75.382143
45.5772324906895,-75.3818892409899
45.577257980816,-75.3816354817465
45.5772834703795,-75.3813817222699
45.5773089593798,-75.3811279625601
45.5773311490754,-75.380873603669
45.5773511941443,-75.3806188552895
45.5773712386457,-75.380364106725
45.5773912825795,-75.3801093579757
45.5774113259456,-75.3798546090414
45.5774313687442,-75.3795998599222
45.5774514109752,-75.3793451106181
45.5774714526386,-75.3790903611291
45.5774914937344,-75.3788356114552
45.5775115342626,-75.3785808615964
45.5775315742232,-75.3783261115528
45.577550426705,-75.3780711817892
45.5775684175163,-75.3778161216028
45.5775864077585,-75.3775610612498
45.5776043974318,-75.3773060007304
45.5776223865359,-75.3770509400444
45.5776403750711,-75.3767958791919
45.5776583630372,-75.3765408181728
45.5776763504343,-75.3762857569873
45.5776943372624,-75.3760306956352
45.5777123235214,-75.3757756341167
45.5777303092113,-75.3755205724317
45.5777482943323,-75.3752655105801
45.5777662788842,-75.3750104485622
45.5777842628671,-75.3747553863777
45.5778022462809,-75.3745003240268
45.5778202291257,-75.3742452615095
45.5778382114014,-75.3739901988257
45.5778561931081,-75.3737351359755
45.5778741742458,-75.3734800729588
45.5778921548144,-75.3732250097758
45.577910134814,-75.3729699464263
45.5779281142445,-75.3727148829104
45.5779460931059,-75.3724598192281
45.5779640713984,-75.3722047553794
45.5779820491217,-75.3719496913643
45.478149,-75.713688
45.4783279155857,-75.7137162565598
45.4785068311577,-75.7137445133054
45.478685746716,-75.7137727702367
45.4788646622607,-75.7138010273537
45.4790435777917,-75.7138292846564
45.4792224933091,-75.7138575421449
45.4794014088128,-75.7138857998191
45.4795803243028,-75.713914057679
45.4797592397792,-75.7139423157246
45.4799381552419,-75.713970573956
45.480117070691,-75.7139988323731
45.4802959861263,-75.714027090976
45.4804749015481,-75.7140553497646
45.4806539066098,-75.7140824235628
45.4808329581519,-75.7141088829195
45.4810120096812,-75.7141353424506
45.4811910611978,-75.7141618021563
45.4813701127017,-75.7141882620365
45.4815491641928,-75.7142147220911
45.4817282156712,-75.7142411823203
45.4819072671369,-75.7142676427241
45.4820863185898,-75.7142941033023
45.48226537003,-75.714320564055
45.4824444214574,-75.7143470249823
45.4826234728721,-75.7143734860841
45.482802524274,-75.7143999473605
45.4829815756632,-75.7144264088113
45.4831606270397,-75.7144528704368
45.501202,-75.587443
45.5010227063583,-75.5874200581637
45.5008434127056,-75.5873971164787
45.500664119042,-75.587374174945
45.5004848253674,-75.5873512335627
45.489379,-75.671706
45.4894245808,-75.6719535972337
45.4894701610606,-75.6722011948611
45.4895157407819,-75.6724487928822
45.4895613199638,-75.672696391297
45.4896068986064,-75.6729439901054
45.4887,-75.666428
45.4886105067819,-75.6666500027064
45.4885527792574,-75.6668912953538
45.4885486542166,-75.6671463834095
45.4885897086804,-75.6673954462362
45.460806,-75.766301
45.432314,-75.733007
45.4324713756247,-75.7331300975904
45.4326434392912,-75.7332030997211
45.432323,-75.727074
45.4323178055239,-75.7273292051473
45.445222,-75.778236
45.4453890337495,-75.7783303404276
45.4455422371983,-75.7784637779802
45.4456751894997,-75.7786355871748
45.445798508612,-75.7788218918225
45.4459223327813,-75.7790075185306
45.4460473302848,-75.7791915162779
45.4461757817339,-75.7793706865272
45.4463032469582,-75.7795512572402
45.4464292732096,-75.7797338711344
45.4465552991608,-75.7799164858418
45.4466813248119,-75.7800991013624
45.4468106717441,-75.7802769259021
45.4469408015635,-75.7804536286545
45.4470672974059,-75.7806355685751
45.4471889810428,-75.7808240104615
45.4473057918387,-75.7810185757793
45.4474174656024,-75.781219133605
45.4475249298669,-75.7814243001197
45.4476323110889,-75.7816295627957
45.4477396919348,-75.7818348262484
45.4478458672315,-75.7820413499971
45.4479518263408,-75.782248100056
45.4480522444334,-75.7824603383322
45.414246,-75.839728
45.449508,-75.74869
45.4494517200298,-75.7489329343466
45.4493954395454,-75.749175868204
45.4493391585469,-75.7494188015723
45.4492828770342,-75.7496617344514
45.47767,-75.684299
45.4778491610335,-75.6843239249717
45.478028322055,-75.684348850108
45.4782074830646,-75.684373775409
45.4783866440622,-75.6843987008745
45.4785658050479,-75.6844236265046
45.4787449660216,-75.6844485522993
45.4789222471699,-75.6844882543475
45.53338,-75.708702
45.5335585547592,-75.7087342512099
45.5337382290038,-75.7087486749443
45.5339181171609,-75.7087512631197
45.5340978985514,-75.7087394559506
45.5342767182762,-75.7087099898688
45.5344551706436,-75.708676379571
45.5346342093161,-75.7086639330822
45.5348102116582,-75.708713094881
45.5349822336127,-75.7087884751928
45.5351567023581,-75.7088514439253
45.5353330890193,-75.7089023985824
45.5355099874516,-75.7089498130705
45.535685278183,-75.7090079380969
45.5358583706751,-75.7090781824095
45.5360335057614,-75.7091370374962
45.5362101087697,-75.7091866710001
45.5363892614283,-75.7092097535834
45.5365689205654,-75.7092152154927
45.5367485934614,-75.7092024055083
45.5369229012501,-75.7091407472231
45.5370857023981,-75.7090333389635
45.5372345441289,-75.7088899353658
45.5373783627306,-75.7087358772874
45.537526744756,-75.7085915880839
45.5376909051422,-75.708498789899
45.537867612648,-75.7085026260646
45.5380293003177,-75.708603408867
45.483467,-75.654967
45.4834832410783,-75.6547121326232
45.4834994815887,-75.6544572650936
45.4835157215312,-75.6542023974112
45.493888,-75.676724
45.4939413900492,-75.6764795586222
45.493990175356,-75.6762340871829
45.4939629798085,-75.6759889784498
45.4938368914983,-75.6758190155034
45.522442,-75.740596
45.5224556410569,-75.7403406509519
45.5224692815437,-75.7400853017732
45.5224829214604,-75.7398299524639
45.522496560807,-75.7395746030239
45.5225101995835,-75.7393192534534
45.5225238377899,-75.7390639037523
45.5225374754262,-75.7388085539206
45.5225511124924,-75.7385532039583
45.5225647489885,-75.7382978538654
45.5225783849145,-75.7380425036419
45.5225920202703,-75.737787153288
45.5226056550561,-75.7375318028034
45.5226192892718,-75.7372764521883
45.5226329229173,-75.7370211014427
45.5226465559927,-75.7367657505666
45.5226601884981,-75.7365103995599
45.5226738204333,-75.7362550484227
45.5226874517984,-75.735999697155
45.5227010825934,-75.7357443457569
45.5227147128183,-75.7354889942282
45.383434,-75.833158
45.3834506984213,-75.8329036472349
45.3834673962771,-75.8326492943119
45.429529,-75.728752
45.4296991309262,-75.7286684588251
45.4298664778753,-75.7285742734536
45.579711,-75.435199
45.5798863944265,-75.4352567245976
45.534595,-75.497358
45.534773702009,-75.4973889187685
45.5349524040032,-75.4974198377376
45.5351311059827,-75.4974507569074
45.5353098079473,-75.4974816762777
45.5354885098972,-75.4975125958487
45.5356672118322,-75.4975435156203
45.5358459137525,-75.4975744355925
45.536024615658,-75.4976053557654
45.5362033175487,-75.4976362761389
45.5363820194247,-75.497667196713
45.535615,-75.48465
45.5355816567868,-75.4849015039633
45.5355350322202,-75.4851488820411
45.5354799817463,-75.4853927125937
45.5354145454114,-75.4856313247588
45.5353420886999,-75.4858656388112
45.5352622612859,-75.4860951146068
45.5351734050031,-75.486317885498
45.5350740959786,-75.4865313922267
45.5349727642299,-75.4867431058889
45.5348714320902,-75.4869548187889
45.5347700995594,-75.4871665309266
45.5346687666375,-75.4873782423021
45.5345674333246,-75.4875899529153
45.492193,-75.652013
45.4921723634232,-75.6522672631507
45.4921517262814,-75.6525215261094
45.4921310885745,-75.6527757888762
45.398179,-75.854969
45.3981941456484,-75.8547143860919
45.3982092717721,-75.8544597697681
45.3982243973291,-75.8542051533002
45.3982395223195,-75.8539505366881
45.3982546467432,-75.8536959199319
45.3982697706001,-75.8534413030315
45.3982848938904,-75.853186685987
45.3983000166141,-75.8529320687984
45.466603,-75.703689
45.4665876945818,-75.7039439069772
45.4665723885955,-75.7041988138096
45.4665570820411,-75.7044537204972
45.4665417749187,-75.70470862704
45.4665264672281,-75.7049635334379
45.4665111589695,-75.705218439691
45.4664958501427,-75.7054733457993
45.4664805407478,-75.7057282517627
45.4664652307849,-75.7059831575813
45.508083,-75.645379
45.5082614767659,-75.6454124176447
45.5084399535153,-75.6454458355067
45.5086184302482,-75.6454792535861
45.5087969069646,-75.6455126718829
45.421741,-75.74188
45.4217795709039,-75.7416303069782
45.4218181412638,-75.7413806136096
45.4218470655869,-75.741128781714
45.4217979355413,-75.740885246278
45.4217075919371,-75.7406683852066
45.4216761217994,-75.7404167165437
45.4216256933916,-75.7401749600794
45.4215305934551,-75.7399579133083
45.4214354931,-75.7397408672628
45.4213403923263,-75.7395238219429
45.4212452911339,-75.7393067773487
45.4211501895229,-75.73908973348
45.4210550874933,-75.738872690337
45.505924,-75.753202
45.5057454708614,-75.7531691762299
45.5056464905532,-75.7530015220391
45.5057765389959,-75.7528830964274
45.487166,-75.712993
45.4871877228969,-75.7127389439515
45.4872094452299,-75.7124848877008
45.4872311669988,-75.712230831248
45.408184,-75.873904
45.4081647990736,-75.8741581063545
45.4081455975831,-75.8744122125283
45.4081263955285,-75.8746663185216
45.4081071929097,-75.8749204243342
45.4080917784163,-75.8751748798209
45.4081067713573,-75.8754294080911
45.409208,-75.830315
45.4092258517274,-75.8300606893409
45.4092437028897,-75.8298063785136
45.4092615534867,-75.8295520675181
45.49493,-75.671207
45.4948592231359,-75.6714423487891
45.4947884457894,-75.6716776969841
45.4947176679605,-75.6719130445847
45.4946468896491,-75.6721483915912
45.486392,-75.60297
45.4865668253104,-75.6030310269615
45.486741650581,-75.6030920543059
45.4869170701702,-75.6031489658479
45.475849,-75.724806
45.4759752011,-75.7249884666267
45.4761014019007,-75.7251709340679
45.4762276024022,-75.7253534023237
45.4763538026043,-75.7255358713939
45.508771,-75.578565
45.5089501896507,-75.5785895316925
45.5091293792897,-75.5786140635463
45.5093085689171,-75.5786385955613
45.462201,-75.886903
45.4623803796813,-75.8869244435151
45.4625597593519,-75.8869458871749
45.4627391390119,-75.8869673309793
45.4629185186612,-75.8869887749283
45.4630978982999,-75.8870102190219
45.4632772734271,-75.887031738229
45.4634566168037,-75.8870537862552
45.4636359601694,-75.8870758344298
45.4638153035242,-75.8870978827528
45.4639946076511,-75.887120553576
45.4641738541684,-75.8871441386024
45.4643531087918,-75.8871675942928
45.4645324663531,-75.8871894078599
45.4647118239037,-75.887211221574
45.4648911814434,-75.8872330354351
45.414502,-75.799112
45.4146809918841,-75.7991392350843
45.4148599837548,-75.7991664703483
45.4150389756124,-75.7991937057921
45.4152179674567,-75.7992209414158
45.4153969592877,-75.7992481772192
45.4155759511056,-75.7992754132023
45.4157549429101,-75.7993026493653
45.4159339347014,-75.799329885708
45.4161129264795,-75.7993571222306
45.4162919182443,-75.7993843589329
45.4164709099959,-75.7994115958151
45.4166499017342,-75.799438832877
45.4168289720623,-75.7994649966953
45.4170079986048,-75.7994917686232
45.4171870251342,-75.799518540728
45.4173660516506,-75.7995453130097
45.417545078154,-75.7995720854683
45.4177241046443,-75.7995988581038
45.4179031311217,-75.7996256309162
45.4180821575861,-75.7996524039055
45.395551,-75.835504
45.478887,-75.646504
45.47906646561,-75.6465240259926
45.4792459312102,-75.6465440521186
45.4794253968005,-75.646564078378
45.4796048623811,-75.6465841047709
45.4797843279517,-75.6466041312973
45.4799637935125,-75.6466241579571
45.4801432590636,-75.6466441847503
45.4803227246047,-75.646664211677
45.480502190136,-75.6466842387371
45.4806816556575,-75.6467042659307
45.410469,-75.760616
45.4105827476963,-75.7608140924156
45.4106964950416,-75.7610121856251
45.4108102420359,-75.7612102796283
45.4109239886792,-75.7614083744254
45.4110377349715,-75.7616064700163
45.4111514809128,-75.761804566401
45.4112652265031,-75.7620026635796
45.4113789717423,-75.762200761552
45.4114927166306,-75.7623988603182
45.4116064611678,-75.7625969598782
45.411720205354,-75.7627950602321
45.4118339491892,-75.7629931613799
45.4119476926733,-75.7631912633214
45.4120614358064,-75.7633893660569
45.4121749892991,-75.7635876856113
45.4122868056991,-75.7637879879974
45.4123986217405,-75.7639882911723
45.4125104374233,-75.7641885951361
45.4126224227085,-75.7643887079926
45.4127339261783,-75.7645893617473
45.469433,-75.705328
45.4695933353944,-75.7054443215336
45.4697561812107,-75.7055528891718
45.4699261813571,-75.7056360917803
45.4701019516509,-75.7056902542776
45.470280666241,-75.7057206501961
45.577181,-75.382828
45.577266193894,-75.3830432138577
45.398121,-75.844178
45.3981380809361,-75.8439236328722
45.3981551613068,-75.843669265583
45.3981722411121,-75.8434148981323
45.3981893203518,-75.8431605305202
45.442013,-75.753581
45.4419379817255,-75.7538134579018
45.4418629629809,-75.7540459151827
45.4417879437662,-75.7542783718424
45.4417129240814,-75.7545108278812
45.493433,-75.741554
45.493567792224,-75.7417229075485
45.493723154145,-75.7418512304976
45.4938874343691,-75.7419558608213
45.4940590811103,-75.7420319955977
45.4942361157587,-75.7420770421459
45.4944159270532,-75.7420840678312
45.4945959357614,-75.7420861431399
45.4947759445936,-75.7420883359165
45.49495595342,-75.7420905287144
45.4951359622407,-75.7420927215336
45.4953159710556,-75.742094914374
45.472064,-75.677919
45.4722206855615,-75.6780449749473
45.472382067245,-75.6781567288512
45.4725590532886,-75.678198442673
45.472738895397,-75.6782097298247
45.4729182435803,-75.6782308519042
45.4730973902813,-75.6782559858084
45.4732765369703,-75.6782811198785
45.4734556836472,-75.6783062541144
45.473608436234,-75.6781902554614
45.47364319179,-75.6779405735235
45.4736607341393,-75.6776859253393
45.4736788839238,-75.6774313635585
45.490217,-75.730523
45.4903360939602,-75.7307149238684
45.4904551875904,-75.7309068485449
45.4905742808907,-75.7310987740296
45.4906933738609,-75.7312907003223
45.4908124665012,-75.7314826274232
45.490967599159,-75.7315878920781
45.4911148003562,-75.7314564881221
45.4912181992244,-75.7312542652782
45.389801,-75.799368
45.3897895366729,-75.799622965315
45.3897780727773,-75.7998779305191
45.3897666083131,-75.8001328956123
45.3897551432805,-75.8003878605945
45.3897436776794,-75.8006428254659
45.3897322115098,-75.8008977902263
45.3897207447717,-75.8011527548758
45.3897092774651,-75.8014077194144
45.3896978095899,-75.801662683842
45.3896863411463,-75.8019176481586
45.3896748721342,-75.8021726123643
45.441368,-75.795289
45.4411888103553,-75.7952645260511
45.4410096206987,-75.7952400522649
45.4408304310302,-75.7952155786414
45.4406512413498,-75.7951911051804
45.4404719594089,-75.7951682472319
45.4402920895981,-75.7951689663267
45.4401137457661,-75.7952032876404
45.4399384003646,-75.7952592894793
45.4397727966144,-75.7953589054319
45.398924,-75.855063
45.3989427318317,-75.8548088638839
45.398961463099,-75.8545547275917
45.398980193802,-75.8543005911232
45.3989989239407,-75.8540464544786
45.3990176535151,-75.8537923176578
45.3990363825251,-75.8535381806609
45.3990551109708,-75.8532840434878
45.3990742954073,-75.8530299780063
45.44057,-75.728105
45.4407491652657,-75.7280801482304
45.4409283305213,-75.7280552963105
45.4411074957669,-75.7280304442403
45.598268,-75.418955
45.5980892039477,-75.4189251810646
45.5979104078813,-75.4188953623227
45.5977316118008,-75.4188655437741
45.5975528157064,-75.418835725419
45.5973740195978,-75.4188059072573
45.5971952234752,-75.418776089289
45.5970164273385,-75.4187462715142
45.5968376311878,-75.4187164539327
45.5966586679062,-75.4186921126245
45.392881,-75.83754
45.3929801570149,-75.8377467031336
45.3929783312893,-75.8380006171819
45.3929604746469,-75.8382548466597
45.561406,-75.434111
45.5613864374482,-75.4343657065965
45.561364838442,-75.4346201199649
45.5613443977893,-75.4348747315149
45.5613239565697,-75.435129342876
45.5613034764875,-75.4353839477687
45.5612827191346,-75.4356385070978
45.5612619612151,-75.4358930662353
45.5612412027289,-75.4361476251811
45.5612180000222,-75.4364017275603
45.5611912580378,-75.4366551090439
45.5611829065529,-75.4369109155252
45.5611694271962,-75.4371663463128
45.5611461890468,-75.4374204132777
45.5611318160329,-75.4376758630805
45.561116452817,-75.4379311924574
45.5610999530244,-75.4381863809667
45.5610828721892,-75.4384414924752
45.5610649963754,-75.4386964907616
45.5610462614134,-75.4389513666822
45.5610275258832,-75.4392062424291
45.5610180030514,-75.4394621210132
45.5610092965208,-75.43971808844
45.560998205383,-75.4399738550995
45.5609856610985,-75.440229499372
45.5609720331412,-75.4404850207006
45.5609559891537,-75.4407402679722
45.5609423336911,-75.440995729434
45.560935740759,-75.4412518244721
45.5609291472529,-75.441507919446
45.5609225531729,-75.4417640143557
45.5609145811214,-75.4420200210095
45.5609049992989,-75.4422759245462
45.5608954169035,-75.4425318279915
45.5608858339351,-75.4427877313455
45.5608730120486,-75.4430433431702
45.5608598809311,-75.4432989270947
45.5608465470272,-75.4435544896318
45.5608331557193,-75.443810046067
45.56081976384,-75.4440656023766
45.5608060418303,-75.4443211213526
45.5607909697164,-75.4445764878294
45.5607758970321,-75.4448318541654
45.5607608237775,-75.4450872203604
45.5607440891109,-75.4453423644621
45.5607253093931,-75.4455972321433
45.5607056855467,-75.445851968548
45.5606853916979,-75.4461066007274
45.5606650972822,-75.4463612327192
45.5606490147269,-75.4466164695145
45.5606331723746,-75.4468717407408
45.5606173294524,-75.4471270118193
45.5606014859602,-75.4473822827501
45.5605856418981,-75.4476375535329
45.560569797266,-75.447892824168
45.5605534572609,-75.4481480311246
45.5605369607315,-75.4484032179042
45.5605204636325,-75.4486584045302
45.560503965964,-75.4489135910025
45.48574,-75.708197
45.4857200339,-75.7084513408287
45.4857000672347,-75.7087056814709
45.485680100004,-75.7089600219265
45.485660132208,-75.7092143621956
45.4856401638466,-75.7094687022782
45.50509,-75.655582
45.5052649436724,-75.6556423487424
45.5054328259868,-75.6557342289963
45.5055908920865,-75.6558560229954
45.5057433419542,-75.6559920411973
45.423562,-75.732203
45.4235357474788,-75.7324559050661
45.4235094943989,-75.7327088098909
45.4234832407603,-75.7329617144743
45.4234569865631,-75.7332146188163
45.4234307318073,-75.733467522917
45.418737,-75.840819
45.4188785358726,-75.8406610516686
45.4190200715289,-75.8405031025499
45.419161606969,-75.8403451526438
45.473975,-75.740849
45.48597,-75.667751
45.4859235647176,-75.667998261078
45.4858771289018,-75.668245521744
45.4858306925527,-75.668492781998
45.4857842556702,-75.6687400418399
45.383061,-75.806822
45.3830719021328,-75.8065670155914
45.3830831907924,-75.8063120661049
45.3830952012022,-75.806057181868
45.452197,-75.739939
45.4522372485804,-75.7396898610357
45.4522900385699,-75.7394455501269
45.4523570908344,-75.7392083642655
45.4524389040828,-75.7389808476943
45.417734,-75.760017
45.4177024554355,-75.760261451528
45.4178082704152,-75.7604581257429
45.50286,-75.63714
45.5028783967506,-75.6368853409935
45.5028967929343,-75.636630681815
45.502915188551,-75.6363760224644
45.5029335836008,-75.6361213629419
45.477216,-75.722938
45.4773455421083,-75.7227603224154
45.4774750839424,-75.7225826440167
45.4776046255021,-75.722404964804
45.410278,-75.842354
45.4102606062229,-75.8426083789398
45.4102432118803,-75.8428627577153
45.4102258169722,-75.8431171363265
45.4102084214986,-75.8433715147734
45.4101910254595,-75.8436258930559
45.381271,-75.829317
45.3812545884395,-75.829062619291
45.3812318514781,-75.8288093038541
45.3812058482877,-75.828556538581
45.3811798445361,-75.8283037735319
45.3811538402233,-75.8280510087067
45.3811278353494,-75.8277982441054
45.3811018299143,-75.8275454797282
45.381075823918,-75.8272927155749
45.3810498173606,-75.8270399516456
45.381023810242,-75.8267871879403
45.3809779870332,-75.8265413710105
45.3808803015898,-75.8263281252239
45.486093,-75.694798
45.4862311600518,-75.6946339367733
45.4863693198694,-75.6944698727457
45.4865074794528,-75.6943058079172
45.4866456388019,-75.6941417422876
45.4867795659907,-75.693970891283
45.4868878446179,-75.6937671362409
45.435371,-75.737134
45.4353673286954,-75.73738963808
45.4353636568188,-75.7376452761197
45.499916,-75.703645
45.5000952021729,-75.7036693138537
45.5002726961322,-75.7037083935586
45.5004474953766,-75.7037695732418
45.5006236764729,-75.7038065645999
45.5007451931649,-75.7036388055868
45.5007790891696,-75.7033874118147
45.5008122676979,-75.7031358091024
45.5008454456735,-75.702884206088
45.5009168822705,-75.7026582317823
45.5010859920425,-75.7025722912518
45.501257890086,-75.7024962842512
45.5014297880766,-75.7024202767936
45.386448,-75.806148
45.50235,-75.559464
45.5021823866292,-75.5593706145732
45.5020147731745,-75.5592772297047
45.5018471596359,-75.5591838453944
45.49791,-75.60162
45.497937385696,-75.60137169621
45.4979839631704,-75.6011244349779
45.4980305401114,-75.600877173333
45.472312,-75.704042
45.4724912665585,-75.7040653362586
45.4726705331058,-75.704088672672
45.4728497996419,-75.7041120092401
45.426486,-75.76291
45.4263070200509,-75.762882596228
45.4261280400885,-75.7628551926365
45.4259490601128,-75.7628277892256
45.4257700801239,-75.7628003859952
45.4255911001216,-75.7627729829454
45.4254121201061,-75.7627455800761
45.4252331400773,-75.7627181773873
45.4250541600352,-75.762690774879
45.4248751799798,-75.7626633725513
45.4246961999111,-75.7626359704041
45.4245172198292,-75.7626085684375
45.424338079497,-75.762596856446
45.4241863375757,-75.7627239701616
45.4240701769489,-75.7629192662479
45.4239540159911,-75.7631145615319
45.434643,-75.800032
45.404804,-75.793448
45.4046242729263,-75.7934334972867
45.4044445458445,-75.793418994673
45.4042648187547,-75.7934044921592
45.4040850916567,-75.7933899897451
45.4039053645507,-75.7933754874307
45.4037261622884,-75.7933546422083
45.4035489598786,-75.7933096281015
